,Entity,Code,Year,yaws,polio,guinea worm,rabies,malaria,hiv/aids,tuberculosis,smallpox,cholera,date
7526,Puerto Rico,PRI,1994,,,,0.003270278,0.0,814.5551,230.64668,,,1994-01-01
7566,Qatar,QAT,1994,,0.0,0.0,0.33505553,0.0,4.802103,158.04384,,,1994-01-01
7599,Region of the Americas (WHO),,1994,,,,104.04807,4795059.0,125198.72,240836.4,,,1994-01-01
7653,Romania,ROU,1994,,56.0,0.0,3.9538243,0.0,563.8972,14546.446,,80.0,1994-01-01
7685,Russia,RUS,1994,,56.0,0.0,8.930097,0.0,5589.2896,194572.6,,1048.0,1994-01-01
7742,Rwanda,RWA,1994,,0.0,0.0,53.16474,1232508.5,26538.973,15779.723,,10.0,1994-01-01
7801,Saint Kitts and Nevis,KNA,1994,,0.0,0.0,0.00329921,0.0,16.368874,15.1468525,,,1994-01-01
7844,Saint Lucia,LCA,1994,,0.0,0.0,0.0047005364,0.0,20.990257,32.465313,,,1994-01-01
7887,Saint Vincent and the Grenadines,VCT,1994,,0.0,0.0,0.0037285162,0.0,57.576744,27.25663,,,1994-01-01
7930,Samoa,WSM,1994,,0.0,0.0,0.017862171,0.0,8.630748,86.382065,,,1994-01-01
7973,San Marino,SMR,1994,,0.0,0.0,0.0044028144,0.0,0.48761898,2.1882389,,,1994-01-01
8016,Sao Tome and Principe,STP,1994,,0.0,0.0,0.4583906,20824.947,1.3284817,125.73694,,,1994-01-01
8059,Saudi Arabia,SAU,1994,,42.0,0.0,1.7917525,15617.146,333.44797,12833.067,,,1994-01-01
8099,Scotland,,1994,,,,0.010927024,0.0,731.0264,468.44467,,,1994-01-01
8139,Senegal,SEN,1994,,14.0,195.0,70.33431,1487690.5,5907.229,16043.547,,,1994-01-01
8186,Serbia,SRB,1994,,7.0,0.0,0.14533994,0.0,36.28599,1824.1788,,,1994-01-01
8221,Serbia and Montenegro (former),,1994,,,,,,,,,2.0,1994-01-01
8236,Seychelles,SYC,1994,,0.0,0.0,0.0012410838,0.0,6.31922,23.83853,,,1994-01-01
8279,Sierra Leone,SLE,1994,,49.0,0.0,25.444069,1731955.9,3097.6965,9412.529,,9709.0,1994-01-01
8324,Singapore,SGP,1994,,0.0,0.0,,,,,,41.0,1994-01-01
8369,Slovakia,SVK,1994,,0.0,0.0,0.02259083,0.0,9.597811,543.1021,,,1994-01-01
8412,Slovenia,SVN,1994,,0.0,0.0,0.008896147,0.0,13.322078,323.4447,,,1994-01-01
8472,Solomon Islands,SLB,1994,,0.0,0.0,0.04559668,80810.79,22.90016,145.10756,,,1994-01-01
8533,Somalia,SOM,1994,,,0.0,74.17704,1695701.4,5574.572,31373.62,,28334.0,1994-01-01
8554,South Africa,ZAF,1994,,0.0,0.0,23.450144,95579.55,358656.75,138109.8,,4.0,1994-01-01
8589,South America,,1994,,,,,,,,,79723.0,1994-01-01
8609,South Asia (WB),,1994,,,,15284.037,49802744.0,192494.88,3635575.0,,,1994-01-01
8647,South Korea,KOR,1994,,0.0,0.0,,,,,,34.0,1994-01-01
8708,South Sudan,SSD,1994,,,0.0,44.428696,2425303.8,7697.9155,17790.848,,,1994-01-01
8739,South-East Asia,,1994,,35840.0,,,,,,,,1994-01-01
8770,South-East Asia Region (WHO),,1994,,,,15203.389,47419620.0,270361.56,4077574.2,,,1994-01-01
8810,Spain,ESP,1994,,0.0,0.0,0.01185042,0.0,3072.0762,6399.145,,1.0,1994-01-01
8858,Sri Lanka,LKA,1994,,0.0,0.0,165.33223,387212.7,117.47459,6401.2183,,,1994-01-01
8898,Sub-Saharan Africa (WB),,1994,,,,4475.1743,181464110.0,2513638.0,1526380.9,,,1994-01-01
8938,Sudan,SDN,1994,,175.0,53271.0,2.5077753,2538671.5,5069.3687,11576.39,,,1994-01-01
8982,Suriname,SUR,1994,,0.0,0.0,0.032830242,20128.344,194.65012,64.01855,,,1994-01-01
9025,Sweden,SWE,1994,,0.0,0.0,0.013961586,0.0,112.56135,879.3602,,1.0,1994-01-01
9073,Switzerland,CHE,1994,,0.0,0.0,0.047044758,0.0,930.0741,673.9651,,,1994-01-01
9118,Syria,SYR,1994,,14.0,0.0,1.8892444,1323.615,25.529367,2764.11,,,1994-01-01
9158,Taiwan,TWN,1994,,,,0.028265249,0.0,684.8035,12546.183,,,1994-01-01
9188,Tajikistan,TJK,1994,,182.0,0.0,0.2696816,539648.2,148.37679,3399.305,,10.0,1994-01-01
9242,Tanzania,TZA,1994,,63.0,0.0,183.33026,10382635.0,197524.62,88420.06,,2240.0,1994-01-01
9289,Thailand,THA,1994,,7.0,0.0,26.8076,320956.38,59952.004,143931.11,,3487.0,1994-01-01
9354,Togo,TGO,1994,,42.0,5044.0,25.520279,1968140.6,16962.393,8214.862,,47.0,1994-01-01
9389,Tokelau,TKL,1994,,,,0.00018525768,0.0,0.031758122,0.84514207,,,1994-01-01
9429,Tonga,TON,1994,,0.0,0.0,0.005906354,0.0,1.8334118,31.310331,,,1994-01-01
9472,Trinidad and Tobago,TTO,1994,,0.0,0.0,0.0015842451,0.0,675.4075,172.25282,,,1994-01-01
9515,Tunisia,TUN,1994,,0.0,0.0,0.36605632,0.0,63.54698,2477.4827,,,1994-01-01
9561,Turkey,TUR,1994,,224.0,0.0,5.4543743,18060.066,81.43493,28874.785,,,1994-01-01
9595,Turkmenistan,TKM,1994,,42.0,0.0,12.02843,0.0,269.29855,2356.86,,1.0,1994-01-01
9649,Tuvalu,TUV,1994,,0.0,0.0,0.0014322589,0.0,0.19145972,6.5411997,,,1994-01-01
9688,Uganda,UGA,1994,,2485.0,10425.0,86.40838,9963166.0,126225.57,39097.73,,704.0,1994-01-01
9728,Ukraine,UKR,1994,,98.0,0.0,5.2584147,0.0,6854.2837,39568.207,,813.0,1994-01-01
9781,United Arab Emirates,ARE,1994,,0.0,0.0,0.09785195,0.0,19.454557,776.3736,,,1994-01-01
9826,United Kingdom,GBR,1994,,0.0,0.0,0.11205236,0.0,2200.2625,9447.372,,18.0,1994-01-01
9877,United States,USA,1994,,0.0,0.0,2.6376917,0.0,31008.127,18683.123,,47.0,1994-01-01
9910,United States Virgin Islands,VIR,1994,,,,0.0018855918,0.0,18.04013,9.854663,,,1994-01-01
9950,Uruguay,URY,1994,,0.0,0.0,0.0035697967,0.0,435.8835,723.3052,,,1994-01-01
9982,Uzbekistan,UZB,1994,,819.0,0.0,24.498219,0.066422634,392.6207,18248.076,,1.0,1994-01-01
10043,Vanuatu,VUT,1994,,0.0,0.0,0.016777854,32458.855,7.0874667,101.32168,,,1994-01-01
10079,Venezuela,VEN,1994,,0.0,0.0,1.3204122,64697.344,3871.6836,6023.779,,,1994-01-01
10122,Vietnam,VNM,1994,,847.0,0.0,206.69536,172333.28,6015.198,112911.38,,5776.0,1994-01-01
10176,Wales,,1994,,,,0.0055183894,0.0,191.15454,222.94003,,,1994-01-01
10216,Western Pacific,,1994,,4886.0,,,,,,,,1994-01-01
10247,Western Pacific Region (WHO),,1994,,,,2051.918,2727762.5,57922.117,1550050.4,,,1994-01-01
10296,World,OWID_WRL,1994,,60662.0,164977.0,23972.55,244450030.0,3010169.0,8439902.0,0.0,385408.0,1994-01-01
10390,Yemen,YEM,1994,,1211.0,94.0,1.6249274,1529503.5,207.63515,6888.501,,,1994-01-01
10442,Zambia,ZMB,1994,,98.0,0.0,29.360247,3487869.8,111130.98,25732.934,,,1994-01-01
10488,Zimbabwe,ZWE,1994,,35.0,0.0,14.686545,934700.25,247477.92,34564.438,,,1994-01-01
12,Afghanistan,AFG,1995,,0.0,0.0,3.126361,725758.3,143.54527,22163.428,,19903.0,1995-01-01
60,Africa,,1995,,15386.0,,,,,,,72597.0,1995-01-01
102,African Region (WHO),,1995,,,,4456.0347,182234530.0,2581305.0,1522851.1,,,1995-01-01
142,Albania,ALB,1995,,0.0,0.0,0.023583047,0.0,3.6543012,190.382,,,1995-01-01
185,Algeria,DZA,1995,,28.0,0.0,1.7248231,751.8313,229.40805,9036.629,,,1995-01-01
227,American Samoa,ASM,1995,,,,0.003761406,0.0,0.6941487,8.073368,,,1995-01-01
267,Americas,,1995,,0.0,,,,,,,,1995-01-01
330,Andorra,AND,1995,,,0.0,6.429111e-05,0.0,4.117636,4.0696387,,,1995-01-01
350,Angola,AGO,1995,,1064.0,0.0,15.855254,4036519.2,10038.777,36252.2,,3295.0,1995-01-01
400,Antigua and Barbuda,ATG,1995,,0.0,0.0,0.0010932273,0.0,16.222788,20.973719,,,1995-01-01
443,Argentina,ARG,1995,,0.0,0.0,0.7146847,1065.2274,5709.5503,6200.8174,,188.0,1995-01-01
475,Armenia,ARM,1995,,21.0,0.0,15.202328,0.0,3.005632,1259.3013,,,1995-01-01
560,Asia,,1995,,,,,,,,,55451.0,1995-01-01
602,Australia,AUS,1995,,0.0,0.0,0.012567361,0.0,964.9519,1329.9636,,5.0,1995-01-01
649,Austria,AUT,1995,,0.0,0.0,0.005121655,0.0,355.7155,976.9969,,,1995-01-01
681,Azerbaijan,AZE,1995,,35.0,0.0,15.644182,15122.474,69.74036,6174.878,,,1995-01-01
735,Bahamas,BHS,1995,,0.0,0.0,0.0014017725,0.0,270.09152,50.25417,,,1995-01-01
778,Bahrain,BHR,1995,,0.0,0.0,0.0047267783,0.0,12.431893,194.67876,,,1995-01-01
826,Bangladesh,BGD,1995,,343.0,0.0,1734.7075,1685329.6,31.498789,354307.16,,2297.0,1995-01-01
899,Barbados,BRB,1995,,0.0,0.0,0.00502119,0.0,80.90013,27.549547,,,1995-01-01
931,Belarus,BLR,1995,,0.0,0.0,19.401659,0.0,230.5945,5696.899,,3.0,1995-01-01
985,Belgium,BEL,1995,,0.0,0.0,0.008984055,0.0,1113.8798,1108.7953,,,1995-01-01
1028,Belize,BLZ,1995,,0.0,0.0,0.002314402,4470.6104,85.76809,74.190186,,19.0,1995-01-01
1073,Benin,BEN,1995,,49.0,2273.0,39.757984,2492644.0,9658.938,9787.834,,203.0,1995-01-01
1113,Bermuda,BMU,1995,,,,0.0054916106,0.0,16.460567,20.534142,,,1995-01-01
1152,Bhutan,BTN,1995,,0.0,0.0,3.9211993,77667.53,24.39267,1411.4991,,25.0,1995-01-01
1196,Bolivia,BOL,1995,,0.0,0.0,4.2980895,335659.12,792.8319,13411.54,,2293.0,1995-01-01
1228,Bosnia and Herzegovina,BIH,1995,,0.0,0.0,1.4449264,0.0,4.3690767,1159.1788,,,1995-01-01
1282,Botswana,BWA,1995,,0.0,0.0,1.2074361,3092.0178,34746.742,6255.2314,,,1995-01-01
1325,Brazil,BRA,1995,,0.0,0.0,31.059652,1904921.1,31690.27,72731.24,,15915.0,1995-01-01
1368,Brunei,BRN,1995,,0.0,0.0,0.10267739,0.0,7.9001513,158.3501,,,1995-01-01
1414,Bulgaria,BGR,1995,,0.0,0.0,0.01868145,0.0,116.767654,2173.7488,,,1995-01-01
1457,Burkina Faso,BFA,1995,,84.0,6281.0,110.39055,6429422.5,17320.121,19198.197,,1451.0,1995-01-01
1507,Burundi,BDI,1995,,70.0,0.0,39.486084,2697561.0,24749.773,26032.125,,2297.0,1995-01-01
1552,Cambodia,KHM,1995,,910.0,0.0,136.34418,286054.06,24035.6,46180.695,,4190.0,1995-01-01
1618,Cameroon,CMR,1995,,56.0,15.0,60.90836,5024356.0,57013.312,22364.146,,615.0,1995-01-01
1662,Canada,CAN,1995,,0.0,0.0,0.107453726,0.0,1977.1447,1728.3087,,7.0,1995-01-01
1705,Cape Verde,CPV,1995,,0.0,0.0,1.3341931,6.4011364,309.01282,644.5079,,12913.0,1995-01-01
1753,Central African Republic,CAF,1995,,28.0,18.0,3.4080615,1486753.6,17609.203,15940.095,,,1995-01-01
1784,Chad,TCD,1995,,1344.0,149.0,94.51801,1770928.9,11285.514,14537.832,,,1995-01-01
1840,Chile,CHL,1995,,0.0,0.0,0.014991386,0.0,1161.5353,2935.6067,,,1995-01-01
1883,China,CHN,1995,,1155.0,0.0,822.1827,201143.95,18286.605,1124851.0,,10337.0,1995-01-01
1931,Colombia,COL,1995,,0.0,0.0,1.9495947,858466.75,4780.5625,10067.324,,1922.0,1995-01-01
1974,Comoros,COM,1995,,0.0,0.0,2.1104474,16917.592,0.52237755,1666.4082,,,1995-01-01
2021,Congo,COG,1995,,0.0,0.0,1.0649204,1145457.1,8676.146,6971.0083,,,1995-01-01
2064,Cook Islands,COK,1995,,0.0,0.0,0.00016332741,0.0,0.47213447,4.1097965,,,1995-01-01
2107,Costa Rica,CRI,1995,,0.0,0.0,0.2575876,18274.684,220.71301,511.74142,,24.0,1995-01-01
2154,Cote d'Ivoire,CIV,1995,,819.0,3801.0,98.49987,7952171.0,103919.06,26534.49,,4993.0,1995-01-01
2185,Croatia,HRV,1995,,0.0,0.0,0.029572697,0.0,47.618748,1328.3192,,,1995-01-01
2239,Cuba,CUB,1995,,0.0,0.0,0.7559805,0.0,212.65163,1323.279,,,1995-01-01
2282,Cyprus,CYP,1995,,7.0,0.0,0.004691725,0.0,5.8074193,53.66018,,,1995-01-01
2314,Czechia,CZE,1995,,0.0,0.0,0.011706067,0.0,42.45469,1218.5465,,,1995-01-01
2369,Democratic Republic of Congo,COD,1995,,5145.0,0.0,38.45718,21730584.0,73241.99,125452.56,,553.0,1995-01-01
2414,Denmark,DNK,1995,,0.0,0.0,0.03866238,0.0,249.83348,459.63678,,3.0,1995-01-01
2453,Djibouti,DJI,1995,,0.0,0.0,3.015563,3537.1292,1295.2222,1769.1013,,,1995-01-01
2506,Dominica,DMA,1995,,0.0,0.0,0.0022517887,0.0,14.644128,25.447443,,,1995-01-01
2549,Dominican Republic,DOM,1995,,0.0,0.0,0.741675,4979.151,6418.6597,4199.275,,,1995-01-01
2582,East Asia & Pacific (WB),,1995,,,,3740.6733,5705130.0,133391.2,2447684.5,,,1995-01-01
2641,East Timor,TLS,1995,,,0.0,7.1866746,93390.15,385.878,957.3006,,,1995-01-01
2665,Eastern Mediterranean,,1995,,5523.0,,,,,,,,1995-01-01
2696,Eastern Mediterranean Region (WHO),,1995,,,,2090.0972,11342946.0,16765.482,656798.8,,,1995-01-01
2736,Ecuador,ECU,1995,,0.0,0.0,12.734843,66104.445,764.117,9906.867,,2160.0,1995-01-01
2779,Egypt,EGY,1995,,497.0,0.0,94.26964,0.0,137.71547,11910.1455,,,1995-01-01
2822,El Salvador,SLV,1995,,0.0,0.0,1.498918,9011.156,1213.0863,1191.5164,,2923.0,1995-01-01
2855,England,,1995,,,,0.096051455,0.0,1409.0812,8498.008,,,1995-01-01
2891,Equatorial Guinea,GNQ,1995,,0.0,0.0,0.60348415,218812.12,1153.6533,1469.0972,,,1995-01-01
2924,Eritrea,ERI,1995,,70.0,0.0,18.701141,113774.625,7183.0586,18348.424,,,1995-01-01
2970,Estonia,EST,1995,,0.0,0.0,0.020948699,0.0,10.11038,686.3819,,,1995-01-01
3023,Eswatini,SWZ,1995,,0.0,0.0,0.9377428,6532.5654,17273.53,3202.534,,,1995-01-01
3068,Ethiopia,ETH,1995,,1393.0,514.0,1254.3677,1536772.8,224789.19,190908.19,,,1995-01-01
3113,Europe,,1995,,1512.0,,,,,,,938.0,1995-01-01
3154,Europe & Central Asia (WB),,1995,,,,139.86122,407979.5,38268.277,430828.5,,,1995-01-01
3184,European Region (WHO),,1995,,,,139.90163,407979.5,38516.137,431794.06,,,1995-01-01
3224,Fiji,FJI,1995,,0.0,0.0,0.022764571,0.0,21.298162,263.47845,,,1995-01-01
3267,Finland,FIN,1995,,0.0,0.0,0.024352323,0.0,37.15909,500.56012,,1.0,1995-01-01
3310,France,FRA,1995,,7.0,0.0,1.1611333,0.0,2151.9695,7279.454,,6.0,1995-01-01
3350,G20,,1995,,,,11869.957,44102720.0,847162.56,5099221.0,,,1995-01-01
3386,Gabon,GAB,1995,,63.0,0.0,0.37806436,474322.62,3986.8174,3243.981,,,1995-01-01
3433,Gambia,GMB,1995,,0.0,0.0,5.7566156,181172.75,1536.4451,3270.5007,,15.0,1995-01-01
3466,Georgia,GEO,1995,,0.0,0.0,7.7982125,0.0,10.491895,2653.7463,,,1995-01-01
3520,Germany,DEU,1995,,0.0,0.0,0.7400175,0.0,3118.4827,8553.477,,1.0,1995-01-01
3579,Ghana,GHA,1995,,238.0,8894.0,177.72418,8048876.0,37614.227,36492.48,,4698.0,1995-01-01
3623,Greece,GRC,1995,,0.0,0.0,0.016469184,0.0,92.88655,831.1563,,,1995-01-01
3666,Greenland,GRL,1995,,,0.0,0.0018214551,0.0,6.823462,21.738962,,,1995-01-01
3709,Grenada,GRD,1995,,0.0,0.0,0.0017739614,0.0,14.802949,17.015253,,,1995-01-01
3742,Guam,GUM,1995,,,,0.0011324818,0.0,6.168823,70.69101,,,1995-01-01
3782,Guatemala,GTM,1995,,0.0,0.0,7.0659356,156746.94,941.3988,2313.3657,,7970.0,1995-01-01
3825,Guinea,GIN,1995,,378.0,0.0,69.23388,3490487.5,7097.442,13518.619,,6506.0,1995-01-01
3869,Guinea-Bissau,GNB,1995,,0.0,0.0,9.3297205,558891.4,2430.7273,1878.8628,,119.0,1995-01-01
3912,Guyana,GUY,1995,,0.0,0.0,0.0019742378,184932.83,604.56885,314.33246,,,1995-01-01
3955,Haiti,HTI,1995,,0.0,0.0,1.5001005,134524.4,20821.871,7718.2285,,,1995-01-01
3988,High Income (WB),,1995,,,,11.71967,27649.057,65711.68,198573.1,,,1995-01-01
4028,Honduras,HND,1995,,0.0,0.0,0.88361174,265213.8,319.89197,1657.9739,,4717.0,1995-01-01
4091,Hungary,HUN,1995,,0.0,0.0,0.18973342,0.0,122.2897,1826.8396,,,1995-01-01
4134,Iceland,ISL,1995,,0.0,0.0,0.010334175,0.0,5.167838,24.840822,,,1995-01-01
4177,India,IND,1995,,22841.0,60.0,10550.097,39923030.0,250157.3,2723426.0,,3315.0,1995-01-01
4259,Indonesia,IDN,1995,,84.0,0.0,395.6704,1905938.9,2118.8618,584172.06,,,1995-01-01
4312,Iran,IRN,1995,,707.0,0.0,4.8104515,226357.05,240.53976,10059.122,,2177.0,1995-01-01
4369,Iraq,IRQ,1995,,238.0,0.0,22.90415,2321.9434,45.656246,14454.756,,820.0,1995-01-01
4415,Ireland,IRL,1995,,0.0,0.0,0.0038464596,0.0,63.24586,408.13528,,,1995-01-01
4458,Israel,ISR,1995,,0.0,0.0,0.029468158,0.0,244.59712,412.23444,,,1995-01-01
4504,Italy,ITA,1995,,0.0,0.0,0.18076372,0.0,1726.1858,8114.6777,,1.0,1995-01-01
4551,Jamaica,JAM,1995,,0.0,0.0,0.005263491,0.0,904.30115,181.14493,,,1995-01-01
4594,Japan,JPN,1995,,0.0,0.0,0.4998502,0.0,1066.3473,32970.473,,321.0,1995-01-01
4646,Jordan,JOR,1995,,0.0,0.0,0.0073088175,0.0,13.59341,452.74728,,,1995-01-01
4682,Kazakhstan,KAZ,1995,,14.0,0.0,9.201462,0.0,419.4332,20393.602,,16.0,1995-01-01
4736,Kenya,KEN,1995,,84.0,23.0,53.101376,6595608.0,248611.94,59806.23,,1547.0,1995-01-01
4787,Kiribati,KIR,1995,,0.0,0.0,0.0078430595,0.0,1.6168482,154.53268,,,1995-01-01
4832,Kuwait,KWT,1995,,0.0,0.0,0.016830867,0.0,6.878839,511.08865,,,1995-01-01
4870,Kyrgyzstan,KGZ,1995,,0.0,0.0,2.831986,0.0,127.38752,4124.731,,,1995-01-01
4923,Laos,LAO,1995,,56.0,0.0,51.97064,153625.98,74.73272,8287.305,,1365.0,1995-01-01
4959,Latin America & Caribbean (WB),,1995,,,,88.35167,4692608.5,94812.86,221166.11,,,1995-01-01
4988,Latvia,LVA,1995,,0.0,0.0,0.26109853,0.0,95.712906,1456.3811,,,1995-01-01
5039,Lebanon,LBN,1995,,0.0,0.0,0.12336103,0.0,87.52864,884.20245,,,1995-01-01
5087,Lesotho,LSO,1995,,0.0,0.0,2.111888,0.0,34797.023,7730.3022,,,1995-01-01
5128,Liberia,LBR,1995,,0.0,0.0,13.578839,1088942.6,3479.2522,5161.877,,3420.0,1995-01-01
5183,Libya,LBY,1995,,0.0,0.0,0.12625848,0.0,40.79591,962.4302,,22.0,1995-01-01
5216,Lithuania,LTU,1995,,0.0,0.0,0.1049039,0.0,95.07091,2414.2507,,,1995-01-01
5260,Low Income (WB),,1995,,,,3788.2803,101102200.0,1279295.5,1015781.06,,,1995-01-01
5290,Lower Middle Income (WB),,1995,,,,19042.264,139976180.0,1135484.6,5285612.0,,,1995-01-01
5330,Luxembourg,LUX,1995,,0.0,0.0,0.010623589,0.0,20.507563,39.480457,,,1995-01-01
5393,Madagascar,MDG,1995,,0.0,0.0,63.446095,3181497.2,894.1626,52061.805,,,1995-01-01
5437,Malawi,MWI,1995,,0.0,0.0,47.633526,4324731.0,119891.945,31841.283,,1.0,1995-01-01
5484,Malaysia,MYS,1995,,0.0,0.0,0.22791062,181606.33,2663.5344,22918.66,,2209.0,1995-01-01
5544,Maldives,MDV,1995,,0.0,0.0,0.029785477,0.0,0.58072925,127.420815,,,1995-01-01
5588,Mali,MLI,1995,,182.0,4218.0,120.72606,4784065.5,11998.488,18156.824,,2191.0,1995-01-01
5636,Malta,MLT,1995,,0.0,0.0,0.004061764,0.0,7.0974655,39.147354,,,1995-01-01
5679,Marshall Islands,MHL,1995,,0.0,0.0,0.0034064297,0.0,2.4948685,65.36508,,,1995-01-01
5722,Mauritania,MRT,1995,,35.0,1762.0,13.868993,307796.0,40.95045,2740.0962,,,1995-01-01
5768,Mauritius,MUS,1995,,0.0,0.0,0.025803855,0.0,18.070251,152.50911,,,1995-01-01
5811,Mexico,MEX,1995,,0.0,0.0,17.489424,32057.21,7355.507,25851.102,,16430.0,1995-01-01
5846,Micronesia (country),FSM,1995,,0.0,0.0,0.010930496,0.0,5.0709734,73.2017,,,1995-01-01
5887,Middle East & North Africa (WB),,1995,,,,135.62167,1732586.9,3974.6013,115280.42,,,1995-01-01
5917,Middle Income (WB),,1995,,,,1056.8502,5396030.0,672197.3,1961213.2,,,1995-01-01
5946,Moldova,MDA,1995,,0.0,0.0,0.36724383,0.0,152.59293,3238.1353,,240.0,1995-01-01
5999,Monaco,MCO,1995,,0.0,0.0,0.0009605394,0.0,0.5307547,6.323316,,,1995-01-01
6042,Mongolia,MNG,1995,,0.0,0.0,0.34751305,0.0,11.843302,2939.3938,,,1995-01-01
6101,Montenegro,MNE,1995,,,0.0,0.0008753198,0.0,5.2383494,65.41323,,,1995-01-01
6129,Morocco,MAR,1995,,0.0,0.0,2.524039,352.30267,825.03046,37775.402,,,1995-01-01
6175,Mozambique,MOZ,1995,,0.0,0.0,142.68651,7946805.5,91238.03,44661.11,,,1995-01-01
6224,Myanmar,MMR,1995,,126.0,0.0,1275.448,686226.0,17247.746,150051.34,,1296.0,1995-01-01
6287,Namibia,NAM,1995,,105.0,0.0,1.1053482,140272.97,19907.385,6964.8,,,1995-01-01
6338,Nauru,NRU,1995,,0.0,0.0,0.00078317436,0.0,0.2622909,6.4652057,,,1995-01-01
6384,Nepal,NPL,1995,,63.0,0.0,932.1999,63708.324,494.0793,74918.195,,157.0,1995-01-01
6442,Netherlands,NLD,1995,,0.0,0.0,0.102309875,0.0,694.9961,1227.8301,,9.0,1995-01-01
6489,New Zealand,NZL,1995,,0.0,0.0,0.008163213,0.0,43.600456,519.32434,,2.0,1995-01-01
6533,Nicaragua,NIC,1995,,0.0,0.0,0.022944314,238765.66,166.75218,1644.885,,8825.0,1995-01-01
6576,Niger,NER,1995,,280.0,13821.0,169.29012,3367551.2,6905.0776,17574.328,,264.0,1995-01-01
6624,Nigeria,NGA,1995,,3073.0,16374.0,1215.7858,46201868.0,180526.08,284290.16,,1059.0,1995-01-01
6676,Niue,NIU,1995,,0.0,0.0,0.00026415975,0.0,0.052850418,1.0822694,,,1995-01-01
6712,North America,,1995,,,,,,,,,40934.0,1995-01-01
6743,North America (WB),,1995,,,,2.8887892,0.0,37059.3,19892.764,,,1995-01-01
6782,North Korea,PRK,1995,,49.0,0.0,19.281868,0.0,447.0903,33663.027,,,1995-01-01
6815,North Macedonia,MKD,1995,,0.0,0.0,0.008688559,0.0,2.9884698,535.92883,,,1995-01-01
6859,Northern Ireland,,1995,,,,0.0037018154,0.0,77.87777,99.87083,,,1995-01-01
6889,Northern Mariana Islands,MNP,1995,,,,0.003012945,0.0,0.9261595,41.898575,,,1995-01-01
6929,Norway,NOR,1995,,0.0,0.0,0.17074272,0.0,185.2965,415.1413,,1.0,1995-01-01
6962,OECD Countries,,1995,,,,32.144928,61686.04,68824.11,222298.83,,,1995-01-01
7005,Oceania,,1995,,,,,,,,,7.0,1995-01-01
7043,Oman,OMN,1995,,0.0,0.0,0.0007961468,1158.2874,51.056892,589.1521,,,1995-01-01
7087,Pakistan,PAK,1995,,3556.0,0.0,1875.0488,4518451.0,521.2328,484704.2,,,1995-01-01
7139,Palau,PLW,1995,,0.0,0.0,0.04659101,0.0,0.44829395,7.6902647,,,1995-01-01
7192,Palestine,PSE,1995,,,,0.005913889,0.0,6.193438,263.33768,,,1995-01-01
7213,Panama,PAN,1995,,0.0,0.0,0.0016494797,2668.2246,712.90704,1024.6202,,,1995-01-01
7265,Papua New Guinea,PNG,1995,,0.0,0.0,0.7084159,1454093.9,2294.2048,6823.4683,,,1995-01-01
7300,Paraguay,PRY,1995,,0.0,0.0,1.8584173,3070.0034,276.5867,1675.202,,,1995-01-01
7343,Peru,PER,1995,,0.0,0.0,4.2959046,390749.56,3197.4805,48819.12,,22397.0,1995-01-01
7386,Philippines,PHL,1995,,280.0,0.0,798.72217,172138.69,4024.7134,119028.13,,847.0,1995-01-01
7448,Poland,POL,1995,,0.0,0.0,1.0390726,0.0,730.252,12114.456,,,1995-01-01
7491,Portugal,PRT,1995,,0.0,0.0,0.027503826,0.0,3167.427,3047.268,,1.0,1995-01-01
7527,Puerto Rico,PRI,1995,,,,0.0033960554,0.0,684.85266,224.46619,,,1995-01-01
7567,Qatar,QAT,1995,,0.0,0.0,0.36319822,0.0,4.535125,160.35072,,,1995-01-01
7600,Region of the Americas (WHO),,1995,,,,91.22971,4692608.5,131153.47,240804.16,,,1995-01-01
7654,Romania,ROU,1995,,35.0,0.0,4.023865,0.0,712.54236,14781.975,,118.0,1995-01-01
7686,Russia,RUS,1995,,1078.0,0.0,8.992681,0.0,6611.5386,201322.22,,9.0,1995-01-01
7743,Rwanda,RWA,1995,,7.0,0.0,59.390316,1390942.0,26032.584,17211.36,,3.0,1995-01-01
7802,Saint Kitts and Nevis,KNA,1995,,0.0,0.0,0.0033692252,0.0,17.407427,15.139967,,,1995-01-01
7845,Saint Lucia,LCA,1995,,0.0,0.0,0.004687335,0.0,20.847326,32.132397,,,1995-01-01
7888,Saint Vincent and the Grenadines,VCT,1995,,0.0,0.0,0.0036036258,0.0,53.649223,26.792557,,,1995-01-01
7931,Samoa,WSM,1995,,0.0,0.0,0.018297635,0.0,8.060597,86.56976,,,1995-01-01
7997,San Marino,SMR,1995,,,0.0,0.004543233,0.0,0.47241968,2.1721566,,,1995-01-01
8017,Sao Tome and Principe,STP,1995,,0.0,0.0,0.4531361,22900.152,1.2357227,125.96236,,,1995-01-01
8060,Saudi Arabia,SAU,1995,,28.0,0.0,1.7544081,15434.108,379.44238,12797.17,,,1995-01-01
8100,Scotland,,1995,,,,0.011351356,0.0,915.8319,456.32684,,,1995-01-01
8140,Senegal,SEN,1995,,7.0,76.0,67.95923,1658502.9,6345.451,16192.1455,,3332.0,1995-01-01
8187,Serbia,SRB,1995,,21.0,0.0,0.14426425,0.0,36.81176,1818.2632,,,1995-01-01
8237,Seychelles,SYC,1995,,0.0,0.0,0.0012672349,0.0,5.9407945,24.263338,,,1995-01-01
